time,SyntheticPriceUSD
2016-02-16 00:00:00+00:00,178.95420790293448
2016-02-17 00:00:00+00:00,178.5028213969345
2016-02-18 00:00:00+00:00,179.0586688439345
2016-02-19 00:00:00+00:00,179.2774816909345
2016-02-20 00:00:00+00:00,179.04233030893448
2016-02-21 00:00:00+00:00,179.31626971293448
2016-02-22 00:00:00+00:00,180.2855496439345
2016-02-23 00:00:00+00:00,180.3017773049345
2016-02-24 00:00:00+00:00,180.9261221169345
2016-02-25 00:00:00+00:00,180.7641154529345
2016-02-26 00:00:00+00:00,180.56739154493448
2016-02-27 00:00:00+00:00,181.00257499593448
2016-02-28 00:00:00+00:00,181.1906771759345
2016-02-29 00:00:00+00:00,181.0250945389345
2016-03-01 00:00:00+00:00,182.21821680793448
2016-03-02 00:00:00+00:00,183.2106290159345
2016-03-03 00:00:00+00:00,183.9767513519345
2016-03-04 00:00:00+00:00,184.6705392509345
2016-03-05 00:00:00+00:00,185.4428473879345
2016-03-06 00:00:00+00:00,185.6762478279345
2016-03-07 00:00:00+00:00,184.1687251239345
2016-03-08 00:00:00+00:00,184.46469073593448
2016-03-09 00:00:00+00:00,186.50893975793448
2016-03-10 00:00:00+00:00,185.8574922279345
2016-03-11 00:00:00+00:00,185.8147465079345
2016-03-12 00:00:00+00:00,187.9754999279345
2016-03-13 00:00:00+00:00,189.0318955979345
2016-03-14 00:00:00+00:00,187.0032269579345
2016-03-15 00:00:00+00:00,187.7341401279345
2016-03-16 00:00:00+00:00,187.39466205793448
2016-03-17 00:00:00+00:00,185.7421717179345
2016-03-18 00:00:00+00:00,185.5379809579345
2016-03-19 00:00:00+00:00,185.19347416793448
2016-03-20 00:00:00+00:00,184.93241289793448
2016-03-21 00:00:00+00:00,186.52660662793448
2016-03-22 00:00:00+00:00,185.9878500479345
2016-03-23 00:00:00+00:00,187.0970686779345
2016-03-24 00:00:00+00:00,185.8596620479345
2016-03-25 00:00:00+00:00,185.3479532379345
2016-03-26 00:00:00+00:00,185.69397339793449
2016-03-27 00:00:00+00:00,185.07828081793448
2016-03-28 00:00:00+00:00,186.3486633879345
2016-03-29 00:00:00+00:00,186.38079162793449
2016-03-30 00:00:00+00:00,186.5580992079345
2016-03-31 00:00:00+00:00,186.0723431079345
2016-04-01 00:00:00+00:00,186.3265236779345
2016-04-02 00:00:00+00:00,186.3171675879345
2016-04-03 00:00:00+00:00,186.3015810479345
2016-04-04 00:00:00+00:00,185.8172875379345
2016-04-05 00:00:00+00:00,185.12828599793448
2016-04-06 00:00:00+00:00,185.4159151879345
2016-04-07 00:00:00+00:00,184.7841565479345
2016-04-08 00:00:00+00:00,184.4063335699345
2016-04-09 00:00:00+00:00,183.8006714869345
2016-04-10 00:00:00+00:00,183.56366403193448
2016-04-11 00:00:00+00:00,183.3870978229345
2016-04-12 00:00:00+00:00,182.18680528193448
2016-04-13 00:00:00+00:00,182.7372655689345
2016-04-14 00:00:00+00:00,183.14767938293448
2016-04-15 00:00:00+00:00,182.90241312093448
2016-04-16 00:00:00+00:00,183.2658524989345
2016-04-17 00:00:00+00:00,184.0303435599345
2016-04-18 00:00:00+00:00,183.6789296319345
2016-04-19 00:00:00+00:00,183.4393897569345
2016-04-20 00:00:00+00:00,183.1969283209345
2016-04-21 00:00:00+00:00,182.8436582729345
2016-04-22 00:00:00+00:00,182.5985802249345
2016-04-23 00:00:00+00:00,183.1043184729345
2016-04-24 00:00:00+00:00,182.6996922539345
2016-04-25 00:00:00+00:00,182.2114900609345
2016-04-26 00:00:00+00:00,182.1242775799345
2016-04-27 00:00:00+00:00,182.4847661929345
2016-04-28 00:00:00+00:00,181.9458579519345
2016-04-29 00:00:00+00:00,182.1416819839345
2016-04-30 00:00:00+00:00,183.5089570019345
2016-05-01 00:00:00+00:00,183.4715899409345
2016-05-02 00:00:00+00:00,184.7630938879345
2016-05-03 00:00:00+00:00,184.05438737293449
2016-05-04 00:00:00+00:00,184.0692051649345
2016-05-05 00:00:00+00:00,184.45936103793449
2016-05-06 00:00:00+00:00,184.0679787259345
2016-05-07 00:00:00+00:00,184.0813947369345
2016-05-08 00:00:00+00:00,184.1943975079345
2016-05-09 00:00:00+00:00,184.0474094259345
2016-05-10 00:00:00+00:00,184.0839096989345
2016-05-11 00:00:00+00:00,184.6237841559345
2016-05-12 00:00:00+00:00,184.7784511679345
2016-05-13 00:00:00+00:00,185.2938281679345
2016-05-14 00:00:00+00:00,184.9235388379345
2016-05-15 00:00:00+00:00,184.6725492609345
2016-05-16 00:00:00+00:00,185.8060180479345
2016-05-17 00:00:00+00:00,186.8779707979345
2016-05-18 00:00:00+00:00,188.0587902879345
2016-05-19 00:00:00+00:00,189.1873880179345
2016-05-20 00:00:00+00:00,188.3471605779345
2016-05-21 00:00:00+00:00,188.6988172679345
2016-05-22 00:00:00+00:00,188.9169418679345
2016-05-23 00:00:00+00:00,188.02989462793448
2016-05-24 00:00:00+00:00,187.4452990179345
2016-05-25 00:00:00+00:00,187.2148427279345
2016-05-26 00:00:00+00:00,187.2187931279345
2016-05-27 00:00:00+00:00,185.8990757279345
2016-05-28 00:00:00+00:00,186.5659769179345
2016-05-29 00:00:00+00:00,187.0738500679345
2016-05-30 00:00:00+00:00,187.3727006579345
2016-05-31 00:00:00+00:00,188.73858284793448
2016-06-01 00:00:00+00:00,188.6050603179345
2016-06-02 00:00:00+00:00,188.5197836279345
2016-06-03 00:00:00+00:00,188.5824145979345
2016-06-04 00:00:00+00:00,188.4158484679345
2016-06-05 00:00:00+00:00,188.62453197793448
2016-06-06 00:00:00+00:00,188.6833820279345
2016-06-07 00:00:00+00:00,189.2282614679345
2016-06-08 00:00:00+00:00,189.19551134793448
2016-06-09 00:00:00+00:00,189.1710465779345
2016-06-10 00:00:00+00:00,188.6413200679345
2016-06-11 00:00:00+00:00,188.9214215879345
2016-06-12 00:00:00+00:00,190.4660011279345
2016-06-13 00:00:00+00:00,192.3648653179345
2016-06-14 00:00:00+00:00,193.4293346879345
2016-06-15 00:00:00+00:00,193.1011703179345
2016-06-16 00:00:00+00:00,195.42070747793449
2016-06-17 00:00:00+00:00,190.1463587379345
2016-06-18 00:00:00+00:00,185.9514272979345
2016-06-19 00:00:00+00:00,187.0102944779345
2016-06-20 00:00:00+00:00,186.3849892479345
2016-06-21 00:00:00+00:00,187.74257913793448
2016-06-22 00:00:00+00:00,187.9179960679345
2016-06-23 00:00:00+00:00,188.4900532779345
2016-06-24 00:00:00+00:00,189.0764474179345
2016-06-25 00:00:00+00:00,189.0407960079345
2016-06-26 00:00:00+00:00,188.5426775679345
2016-06-27 00:00:00+00:00,188.7610505179345
2016-06-28 00:00:00+00:00,186.8798844179345
2016-06-29 00:00:00+00:00,187.4041696579345
2016-06-30 00:00:00+00:00,187.1486171979345
2016-07-01 00:00:00+00:00,186.9683674779345
2016-07-02 00:00:00+00:00,186.80334685793449
2016-07-03 00:00:00+00:00,186.50008480793448
2016-07-04 00:00:00+00:00,186.1104055279345
2016-07-05 00:00:00+00:00,185.21152611793448
2016-07-06 00:00:00+00:00,185.2508893379345
2016-07-07 00:00:00+00:00,184.8050973079345
2016-07-08 00:00:00+00:00,186.0415508779345
2016-07-09 00:00:00+00:00,185.64481514793448
2016-07-10 00:00:00+00:00,185.6533865179345
2016-07-11 00:00:00+00:00,185.2583449179345
2016-07-12 00:00:00+00:00,185.2451894379345
2016-07-13 00:00:00+00:00,185.13911366793448
2016-07-14 00:00:00+00:00,186.22821083793448
2016-07-15 00:00:00+00:00,186.6853466779345
2016-07-16 00:00:00+00:00,186.4105069879345
2016-07-17 00:00:00+00:00,185.9485304079345
2016-07-18 00:00:00+00:00,185.7745181179345
2016-07-19 00:00:00+00:00,186.3674662179345
2016-07-20 00:00:00+00:00,187.1953511779345
2016-07-21 00:00:00+00:00,187.4374327479345
2016-07-22 00:00:00+00:00,189.5167239979345
2016-07-23 00:00:00+00:00,189.1362977079345
2016-07-24 00:00:00+00:00,187.4124716379345
2016-07-25 00:00:00+00:00,188.5321360579345
2016-07-26 00:00:00+00:00,186.6551260479345
2016-07-27 00:00:00+00:00,187.7534049979345
2016-07-28 00:00:00+00:00,187.58004426793448
2016-07-29 00:00:00+00:00,187.5698539279345
2016-07-30 00:00:00+00:00,187.2106017679345
2016-07-31 00:00:00+00:00,186.6379570479345
2016-08-01 00:00:00+00:00,185.6988705579345
2016-08-02 00:00:00+00:00,183.0479477299345
2016-08-03 00:00:00+00:00,185.23386559793448
2016-08-04 00:00:00+00:00,185.95231284793448
2016-08-05 00:00:00+00:00,185.8583948279345
2016-08-06 00:00:00+00:00,185.6819525979345
2016-08-07 00:00:00+00:00,185.7151417879345
2016-08-08 00:00:00+00:00,186.0017259979345
2016-08-09 00:00:00+00:00,186.9989149579345
2016-08-10 00:00:00+00:00,186.7864384879345
2016-08-11 00:00:00+00:00,186.39720171793448
2016-08-12 00:00:00+00:00,186.4898777979345
2016-08-13 00:00:00+00:00,186.2689584379345
2016-08-14 00:00:00+00:00,185.9524299479345
2016-08-15 00:00:00+00:00,185.8513343879345
2016-08-16 00:00:00+00:00,185.8517786079345
2016-08-17 00:00:00+00:00,185.4931794479345
2016-08-18 00:00:00+00:00,185.4488376579345
2016-08-19 00:00:00+00:00,185.4381549579345
2016-08-20 00:00:00+00:00,185.9872977879345
2016-08-21 00:00:00+00:00,185.85339140793448
2016-08-22 00:00:00+00:00,185.7789841579345
2016-08-23 00:00:00+00:00,185.6906426079345
2016-08-24 00:00:00+00:00,185.7079290679345
2016-08-25 00:00:00+00:00,186.0307504779345
2016-08-26 00:00:00+00:00,185.97131133793448
2016-08-27 00:00:00+00:00,185.87563286793448
2016-08-28 00:00:00+00:00,185.6989552479345
2016-08-29 00:00:00+00:00,185.6499866079345
2016-08-30 00:00:00+00:00,185.94282725793448
2016-08-31 00:00:00+00:00,186.2983669179345
2016-09-01 00:00:00+00:00,186.8075922579345
2016-09-02 00:00:00+00:00,186.8337268579345
2016-09-03 00:00:00+00:00,186.5863037279345
2016-09-04 00:00:00+00:00,186.44354779793449
2016-09-05 00:00:00+00:00,186.4658981779345
2016-09-06 00:00:00+00:00,186.4177279979345
2016-09-07 00:00:00+00:00,186.2782420479345
2016-09-08 00:00:00+00:00,186.1018452279345
2016-09-09 00:00:00+00:00,186.3521737179345
2016-09-10 00:00:00+00:00,186.8431252579345
2016-09-11 00:00:00+00:00,186.3544075679345
2016-09-12 00:00:00+00:00,186.5947655279345
2016-09-13 00:00:00+00:00,186.62773485793448
2016-09-14 00:00:00+00:00,186.6137737879345
2016-09-15 00:00:00+00:00,186.66888235793448
2016-09-16 00:00:00+00:00,187.2983951979345
2016-09-17 00:00:00+00:00,187.5016106279345
2016-09-18 00:00:00+00:00,187.1352697379345
2016-09-19 00:00:00+00:00,187.7196292079345
2016-09-20 00:00:00+00:00,189.4083657579345
2016-09-21 00:00:00+00:00,188.4622390279345
2016-09-22 00:00:00+00:00,187.8885181979345
2016-09-23 00:00:00+00:00,188.0613683279345
2016-09-24 00:00:00+00:00,187.6532155679345
2016-09-25 00:00:00+00:00,187.7773910179345
2016-09-26 00:00:00+00:00,187.55398702793448
2016-09-27 00:00:00+00:00,187.7899322279345
2016-09-28 00:00:00+00:00,188.0101822179345
2016-09-29 00:00:00+00:00,187.8253371379345
2016-09-30 00:00:00+00:00,187.9515388679345
2016-10-01 00:00:00+00:00,187.9292559979345
2016-10-02 00:00:00+00:00,187.9758124679345
2016-10-03 00:00:00+00:00,188.1923716779345
2016-10-04 00:00:00+00:00,188.0178771879345
2016-10-05 00:00:00+00:00,187.7753079279345
2016-10-06 00:00:00+00:00,187.5648229879345
2016-10-07 00:00:00+00:00,187.3822892879345
2016-10-08 00:00:00+00:00,186.9353447479345
2016-10-09 00:00:00+00:00,186.77762836793448
2016-10-10 00:00:00+00:00,186.46508931793448
2016-10-11 00:00:00+00:00,186.4566193579345
2016-10-12 00:00:00+00:00,186.5184484979345
2016-10-13 00:00:00+00:00,186.6504104679345
2016-10-14 00:00:00+00:00,186.5968229879345
2016-10-15 00:00:00+00:00,186.6489603679345
2016-10-16 00:00:00+00:00,186.6536428179345
2016-10-17 00:00:00+00:00,186.66076220793448
2016-10-18 00:00:00+00:00,187.2419142679345
2016-10-19 00:00:00+00:00,186.6843468579345
2016-10-20 00:00:00+00:00,186.75431271793448
2016-10-21 00:00:00+00:00,186.7737496379345
2016-10-22 00:00:00+00:00,186.73569969793448
2016-10-23 00:00:00+00:00,186.6488555679345
2016-10-24 00:00:00+00:00,186.61828426793448
2016-10-25 00:00:00+00:00,186.0184852079345
2016-10-26 00:00:00+00:00,186.1858890879345
2016-10-27 00:00:00+00:00,186.1677379679345
2016-10-28 00:00:00+00:00,185.8202019679345
2016-10-29 00:00:00+00:00,185.1051807479345
2016-10-30 00:00:00+00:00,185.92834975793448
2016-10-31 00:00:00+00:00,185.6688237379345
2016-11-01 00:00:00+00:00,185.4990436679345
2016-11-02 00:00:00+00:00,185.5259220379345
2016-11-03 00:00:00+00:00,185.5607020579345
2016-11-04 00:00:00+00:00,185.84603918793448
2016-11-05 00:00:00+00:00,185.83436418793448
2016-11-06 00:00:00+00:00,185.6857547279345
2016-11-07 00:00:00+00:00,185.6075277979345
2016-11-08 00:00:00+00:00,185.55065054793448
2016-11-09 00:00:00+00:00,185.3493077579345
2016-11-10 00:00:00+00:00,185.2122526079345
2016-11-11 00:00:00+00:00,184.98189555793448
2016-11-12 00:00:00+00:00,184.5802514349345
2016-11-13 00:00:00+00:00,184.8095178479345
2016-11-14 00:00:00+00:00,184.70906946793448
2016-11-15 00:00:00+00:00,184.9335688779345
2016-11-16 00:00:00+00:00,184.7144236879345
2016-11-17 00:00:00+00:00,184.6305690679345
2016-11-18 00:00:00+00:00,184.2100360419345
2016-11-19 00:00:00+00:00,184.39232697593448
2016-11-20 00:00:00+00:00,184.28075333393448
2016-11-21 00:00:00+00:00,184.2294042849345
2016-11-22 00:00:00+00:00,184.54564813993449
2016-11-23 00:00:00+00:00,184.4819911969345
2016-11-24 00:00:00+00:00,183.9132223529345
2016-11-25 00:00:00+00:00,184.10570418093448
2016-11-26 00:00:00+00:00,184.00389737893448
2016-11-27 00:00:00+00:00,183.6064796199345
2016-11-28 00:00:00+00:00,183.37353555693448
2016-11-29 00:00:00+00:00,182.8601777159345
2016-11-30 00:00:00+00:00,183.2990584369345
2016-12-01 00:00:00+00:00,183.14822826793448
2016-12-02 00:00:00+00:00,182.3630839949345
2016-12-03 00:00:00+00:00,182.5858228939345
2016-12-04 00:00:00+00:00,182.1663328299345
2016-12-05 00:00:00+00:00,181.4253602099345
2016-12-06 00:00:00+00:00,182.46884453693448
2016-12-07 00:00:00+00:00,183.0472304459345
2016-12-08 00:00:00+00:00,182.9561105729345
2016-12-09 00:00:00+00:00,183.18426703593448
2016-12-10 00:00:00+00:00,182.81370391493448
2016-12-11 00:00:00+00:00,182.9215398529345
2016-12-12 00:00:00+00:00,183.2130060479345
2016-12-13 00:00:00+00:00,183.1019021539345
2016-12-14 00:00:00+00:00,182.93173479393448
2016-12-15 00:00:00+00:00,182.5043891149345
2016-12-16 00:00:00+00:00,182.5493493069345
2016-12-17 00:00:00+00:00,182.4886452059345
2016-12-18 00:00:00+00:00,182.5992334049345
2016-12-19 00:00:00+00:00,182.3017559439345
2016-12-20 00:00:00+00:00,182.3174310739345
2016-12-21 00:00:00+00:00,182.5817667799345
2016-12-22 00:00:00+00:00,182.2757331829345
2016-12-23 00:00:00+00:00,181.8588207289345
2016-12-24 00:00:00+00:00,181.93450190993448
2016-12-25 00:00:00+00:00,181.89318930193448
2016-12-26 00:00:00+00:00,181.9321730829345
2016-12-27 00:00:00+00:00,181.84558279393448
2016-12-28 00:00:00+00:00,182.3154569979345
2016-12-29 00:00:00+00:00,182.99443519493448
2016-12-30 00:00:00+00:00,182.9107769349345
2016-12-31 00:00:00+00:00,182.81817072993448
2017-01-01 00:00:00+00:00,182.8696928759345
2017-01-02 00:00:00+00:00,183.0702975949345
2017-01-03 00:00:00+00:00,184.3893128779345
2017-01-04 00:00:00+00:00,185.7604734979345
2017-01-05 00:00:00+00:00,184.91663501793448
2017-01-06 00:00:00+00:00,184.81767312793448
2017-01-07 00:00:00+00:00,184.6165857019345
2017-01-08 00:00:00+00:00,185.1304384379345
2017-01-09 00:00:00+00:00,185.0566696779345
2017-01-10 00:00:00+00:00,185.3202083179345
2017-01-11 00:00:00+00:00,184.6642757569345
2017-01-12 00:00:00+00:00,184.4641052109345
2017-01-13 00:00:00+00:00,184.5048661579345
2017-01-14 00:00:00+00:00,184.47070903793448
2017-01-15 00:00:00+00:00,184.5632186089345
2017-01-16 00:00:00+00:00,184.3054763769345
2017-01-17 00:00:00+00:00,184.93548037793448
2017-01-18 00:00:00+00:00,184.9335987479345
2017-01-19 00:00:00+00:00,185.1264156979345
2017-01-20 00:00:00+00:00,185.3426745579345
2017-01-21 00:00:00+00:00,185.6540049279345
2017-01-22 00:00:00+00:00,185.3959340479345
2017-01-23 00:00:00+00:00,185.49065194793448
2017-01-24 00:00:00+00:00,185.2378343179345
2017-01-25 00:00:00+00:00,185.2051907779345
2017-01-26 00:00:00+00:00,185.3177061179345
2017-01-27 00:00:00+00:00,185.2259645879345
2017-01-28 00:00:00+00:00,185.2557146879345
2017-01-29 00:00:00+00:00,185.1868363779345
2017-01-30 00:00:00+00:00,185.2711819079345
2017-01-31 00:00:00+00:00,185.3979313079345
2017-02-01 00:00:00+00:00,185.4146516779345
2017-02-02 00:00:00+00:00,185.5198036679345
2017-02-03 00:00:00+00:00,185.64894786793448
2017-02-04 00:00:00+00:00,186.08781803793448
2017-02-05 00:00:00+00:00,185.93627120793448
2017-02-06 00:00:00+00:00,186.0285012279345
2017-02-07 00:00:00+00:00,186.1787414179345
2017-02-08 00:00:00+00:00,186.0926343379345
2017-02-09 00:00:00+00:00,185.6817359179345
2017-02-10 00:00:00+00:00,186.0652098979345
2017-02-11 00:00:00+00:00,186.1753670879345
2017-02-12 00:00:00+00:00,186.1555790679345
2017-02-13 00:00:00+00:00,186.0807032979345
2017-02-14 00:00:00+00:00,187.7859376679345
2017-02-15 00:00:00+00:00,187.7061076179345
2017-02-16 00:00:00+00:00,187.57732309793448
2017-02-17 00:00:00+00:00,187.4660737079345
2017-02-18 00:00:00+00:00,187.59011632793448
2017-02-19 00:00:00+00:00,187.5532544679345
2017-02-20 00:00:00+00:00,187.39418468793448
2017-02-21 00:00:00+00:00,187.5045850279345
2017-02-22 00:00:00+00:00,187.42670170793448
2017-02-23 00:00:00+00:00,187.94508380793448
2017-02-24 00:00:00+00:00,187.8694110079345
2017-02-25 00:00:00+00:00,188.3372712779345
2017-02-26 00:00:00+00:00,189.3508484179345
2017-02-27 00:00:00+00:00,190.34868343793448
2017-02-28 00:00:00+00:00,190.3451958479345
2017-03-01 00:00:00+00:00,191.95752545793448
2017-03-02 00:00:00+00:00,193.8964023179345
2017-03-03 00:00:00+00:00,194.34654429793449
2017-03-04 00:00:00+00:00,193.3760659979345
2017-03-05 00:00:00+00:00,193.9929523279345
2017-03-06 00:00:00+00:00,194.4228748679345
2017-03-07 00:00:00+00:00,193.5309489479345
2017-03-08 00:00:00+00:00,191.3696612879345
2017-03-09 00:00:00+00:00,192.48992861793448
2017-03-10 00:00:00+00:00,193.87278310793448
2017-03-11 00:00:00+00:00,196.13805735793449
2017-03-12 00:00:00+00:00,197.9114599379345
2017-03-13 00:00:00+00:00,203.2366548379345
2017-03-14 00:00:00+00:00,203.2680866579345
2017-03-15 00:00:00+00:00,209.3650131179345
2017-03-16 00:00:00+00:00,219.46843048793448
2017-03-17 00:00:00+00:00,218.81968640793448
2017-03-18 00:00:00+00:00,206.9335064979345
2017-03-19 00:00:00+00:00,218.0351387779345
2017-03-20 00:00:00+00:00,216.5188843979345
2017-03-21 00:00:00+00:00,217.09076015793448
2017-03-22 00:00:00+00:00,215.8909042279345
2017-03-23 00:00:00+00:00,217.8328168579345
2017-03-24 00:00:00+00:00,227.67992281793448
2017-03-25 00:00:00+00:00,224.8491522679345
2017-03-26 00:00:00+00:00,225.0724838779345
2017-03-27 00:00:00+00:00,223.5326066679345
2017-03-28 00:00:00+00:00,224.9084237279345
2017-03-29 00:00:00+00:00,227.6467764179345
2017-03-30 00:00:00+00:00,226.5298266879345
2017-03-31 00:00:00+00:00,224.7237578279345
2017-04-01 00:00:00+00:00,225.3774512479345
2017-04-02 00:00:00+00:00,223.4861033279345
2017-04-03 00:00:00+00:00,218.8160437779345
2017-04-04 00:00:00+00:00,218.9253116679345
2017-04-05 00:00:00+00:00,220.0377940079345
2017-04-06 00:00:00+00:00,217.9226637479345
2017-04-07 00:00:00+00:00,217.1232224079345
2017-04-08 00:00:00+00:00,219.3165610179345
2017-04-09 00:00:00+00:00,218.61291443793448
2017-04-10 00:00:00+00:00,218.6785802879345
2017-04-11 00:00:00+00:00,218.60064856793448
2017-04-12 00:00:00+00:00,221.04868645793448
2017-04-13 00:00:00+00:00,224.6051363679345
2017-04-14 00:00:00+00:00,221.8016150879345
2017-04-15 00:00:00+00:00,223.81529171793449
2017-04-16 00:00:00+00:00,222.8689730579345
2017-04-17 00:00:00+00:00,222.5409254179345
2017-04-18 00:00:00+00:00,224.5830836179345
2017-04-19 00:00:00+00:00,222.75873857793448
2017-04-20 00:00:00+00:00,224.0359870779345
2017-04-21 00:00:00+00:00,223.2359913679345
2017-04-22 00:00:00+00:00,223.3044976479345
2017-04-23 00:00:00+00:00,223.5626341479345
2017-04-24 00:00:00+00:00,224.7970993179345
2017-04-25 00:00:00+00:00,224.9867645379345
2017-04-26 00:00:00+00:00,228.1986679079345
2017-04-27 00:00:00+00:00,238.0758148479345
2017-04-28 00:00:00+00:00,247.9815371879345
2017-04-29 00:00:00+00:00,245.1701862479345
2017-04-30 00:00:00+00:00,255.1958686979345
2017-05-01 00:00:00+00:00,253.05750103793451
2017-05-02 00:00:00+00:00,252.3496488179345
2017-05-03 00:00:00+00:00,255.8468918579345
2017-05-04 00:00:00+00:00,270.1380391079345
2017-05-05 00:00:00+00:00,265.9537888179345
2017-05-06 00:00:00+00:00,270.2120545479345
2017-05-07 00:00:00+00:00,251.3273722679345
2017-05-08 00:00:00+00:00,264.0885633279345
2017-05-09 00:00:00+00:00,260.9086291279345
2017-05-10 00:00:00+00:00,262.7412144379345
2017-05-11 00:00:00+00:00,262.9316781779345
2017-05-12 00:00:00+00:00,260.1769142679345
2017-05-13 00:00:00+00:00,262.9751160179345
2017-05-14 00:00:00+00:00,264.1718427779345
2017-05-15 00:00:00+00:00,265.5432429279345
2017-05-16 00:00:00+00:00,262.9501139879345
2017-05-17 00:00:00+00:00,261.5238974579345
2017-05-18 00:00:00+00:00,270.5272750379345
2017-05-19 00:00:00+00:00,299.30003750793446
2017-05-20 00:00:00+00:00,299.3126189079345
2017-05-21 00:00:00+00:00,322.42360380793446
2017-05-22 00:00:00+00:00,328.3266989079345
2017-05-23 00:00:00+00:00,343.7682532079345
2017-05-24 00:00:00+00:00,366.5665100079345
2017-05-25 00:00:00+00:00,355.3831371079345
2017-05-26 00:00:00+00:00,339.2949867079345
2017-05-27 00:00:00+00:00,330.4178906079345
2017-05-28 00:00:00+00:00,347.9085756079345
2017-05-29 00:00:00+00:00,368.5729815079345
2017-05-30 00:00:00+00:00,402.7655477079345
2017-05-31 00:00:00+00:00,403.7944927079345
2017-06-01 00:00:00+00:00,395.6781268079345
2017-06-02 00:00:00+00:00,396.15891530793454
2017-06-03 00:00:00+00:00,398.9992307079345
2017-06-04 00:00:00+00:00,420.1605412079345
2017-06-05 00:00:00+00:00,422.7482678079345
2017-06-06 00:00:00+00:00,439.09607670793446
2017-06-07 00:00:00+00:00,431.67371730793445
2017-06-08 00:00:00+00:00,433.0646492079345
2017-06-09 00:00:00+00:00,453.1208283079345
2017-06-10 00:00:00+00:00,519.6438282079345
2017-06-11 00:00:00+00:00,518.7187511079345
2017-06-12 00:00:00+00:00,563.8855626079345
2017-06-13 00:00:00+00:00,561.9433805079345
2017-06-14 00:00:00+00:00,516.1384780079345
2017-06-15 00:00:00+00:00,516.8111789079345
2017-06-16 00:00:00+00:00,527.3215734079345
2017-06-17 00:00:00+00:00,542.7291102079345
2017-06-18 00:00:00+00:00,525.2263042079345
2017-06-19 00:00:00+00:00,532.3732027079345
2017-06-20 00:00:00+00:00,523.9807546079345
2017-06-21 00:00:00+00:00,494.9697001079345
2017-06-22 00:00:00+00:00,494.83780430793445
2017-06-23 00:00:00+00:00,500.6833774079345
2017-06-24 00:00:00+00:00,479.4607689079345
2017-06-25 00:00:00+00:00,450.93418620793454
2017-06-26 00:00:00+00:00,429.72525540793447
2017-06-27 00:00:00+00:00,455.77376240793444
2017-06-28 00:00:00+00:00,492.46809950793454
2017-06-29 00:00:00+00:00,468.69113150793453
2017-06-30 00:00:00+00:00,451.53871960793447
2017-07-01 00:00:00+00:00,435.9112031079345
2017-07-02 00:00:00+00:00,461.2250978079345
2017-07-03 00:00:00+00:00,451.0735688079345
2017-07-04 00:00:00+00:00,444.0966758079345
2017-07-05 00:00:00+00:00,440.9541227079345
2017-07-06 00:00:00+00:00,441.34785420793446
2017-07-07 00:00:00+00:00,414.8532630079345
2017-07-08 00:00:00+00:00,418.8879104079345
2017-07-09 00:00:00+00:00,412.6525959079345
2017-07-10 00:00:00+00:00,378.35944650793454
2017-07-11 00:00:00+00:00,367.58381380793446
